,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TotalSF,TotalAbvGrdSF,TotalPorchSF,TotalBathrooms,HasBasement,HasGarage,HasPorch,HasPool,WasRemodeled,IsNew,WasCompleted
398,399,30,RM,4.110873864173311,9.101417964751995,Pave,0.0,0.6931471805599453,4,4,Corner,3,IDOTRR,Norm,Norm,1Fam,1Story,5,1.0986122886681098,1920,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,1.3862943611198906,1.0986122886681098,BrkTil,2.0,1.0,0.6931471805599453,1.0,0.0,0.6931471805599453,0.0,6.8690144506657065,961,GasA,4,Y,Mix,6.982862751468942,0.0,0.0,6.982862751468942,0.0,0.0,1,0.0,2,0.6931471805599453,3,1.9459101490553132,3,0.0,0.0,Detchd,1920.0,1.0,1,338,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Missing,Missing,0.0,11,2007,WD,Abnorml,11.112462823634855,7.620214770574455,6.982862751468942,0.0,1.0,1,1,0,0,1,0,1
399,400,60,FV,4.189654742026425,9.002824076547672,Pave,0.0,0.6931471805599453,4,4,Inside,3,Somerst,Norm,Norm,1Fam,2Story,7,1.791759469228055,2006,2007,Gable,CompShg,CemntBd,CmentBd,Stone,4.61512051684126,1.6094379124341003,1.3862943611198906,PConc,4.0,3.0,0.6931471805599453,6.0,6.70073110954781,0.6931471805599453,0.0,5.638354669333745,1092,GasA,5,Y,SBrkr,7.014814351275545,6.0844994130751715,0.0,7.346655163176539,0.6931471805599453,0.0,2,0.0,2,0.6931471805599453,4,2.0794415416798357,8,0.0,0.0,Attchd,2007.0,3.0,2,438,3.0,3.0,3,0.0,5.1298987149230735,0.0,0.0,0.0,0.0,0.0,Missing,Missing,0.0,10,2009,WD,Normal,12.392556361841777,7.879669914604289,7.346655163176539,5.1298987149230735,3.0,1,1,1,0,1,1,1
400,401,120,RL,3.6635616461296463,9.613402595468036,Pave,0.0,1.3862943611198906,4,4,Inside,3,Veenker,Norm,Norm,TwnhsE,1Story,8,1.791759469228055,1996,1996,Gable,CompShg,BrkFace,BrkFace,None,0.0,1.6094379124341003,1.3862943611198906,PConc,4.0,3.0,0.6931471805599453,6.0,6.668228248417403,0.6931471805599453,0.0,6.163314804034641,1260,GasA,5,Y,SBrkr,7.161622002939187,0.0,0.0,7.161622002939187,0.6931471805599453,0.0,1,0.6931471805599453,1,0.6931471805599453,5,1.6094379124341003,8,1.0986122886681098,4.0,Attchd,1996.0,3.0,2,500,3.0,3.0,3,4.795790545596741,3.4339872044851463,0.0,0.0,5.41610040220442,0.0,0.0,Missing,Missing,0.0,12,2008,WD,Normal,12.411056299528171,7.8434564043761155,7.161622002939187,5.541263545158426,2.5,1,1,1,0,0,0,1
401,402,20,RL,4.189654742026425,9.078864009187797,Pave,0.0,1.0986122886681098,4,4,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,7,1.791759469228055,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,1.6094379124341003,1.3862943611198906,PConc,4.0,3.0,1.3862943611198906,6.0,3.2188758248682006,0.6931471805599453,0.0,7.160069207596127,1310,GasA,5,Y,SBrkr,7.1785454837637,0.0,0.0,7.1785454837637,0.0,0.0,2,0.0,3,0.6931471805599453,4,1.9459101490553132,8,0.6931471805599453,4.0,Attchd,2005.0,3.0,2,400,3.0,3.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Missing,Missing,0.0,7,2006,New,Partial,12.013646205940514,7.8713112033234065,7.1785454837637,0.0,2.0,1,1,0,0,0,1,0
402,403,30,RL,4.110873864173311,9.23024103368252,Pave,0.0,0.6931471805599453,4,4,Inside,3,Sawyer,Norm,Norm,1Fam,1Story,5,2.1972245773362196,1940,1997,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,1.3862943611198906,1.3862943611198906,PConc,3.0,3.0,0.6931471805599453,1.0,0.0,0.6931471805599453,0.0,6.511745329644728,672,GasA,5,Y,SBrkr,6.511745329644728,0.0,0.0,6.511745329644728,0.0,0.0,1,0.0,2,0.6931471805599453,3,1.6094379124341003,8,0.0,0.0,Detchd,1940.0,1.0,1,240,3.0,3.0,1,5.1298987149230735,0.0,0.0,0.0,0.0,0.0,0.0,GdPrv,Missing,0.0,8,2008,WD,Normal,11.58989576532275,7.20414929203594,6.511745329644728,0.0,1.0,1,1,0,0,1,0,1
403,404,60,RL,4.543294782270004,9.400216653174247,Pave,0.0,0.6931471805599453,4,4,Corner,3,NoRidge,Norm,Norm,1Fam,2Story,8,1.791759469228055,1998,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,6.478509642208569,1.6094379124341003,1.3862943611198906,PConc,4.0,3.0,0.6931471805599453,1.0,0.0,0.6931471805599453,0.0,7.040536390215956,1141,GasA,4,Y,SBrkr,7.061334366910438,7.002155954403621,0.0,7.724888439323074,0.0,0.0,2,0.6931471805599453,4,0.6931471805599453,4,2.3978952727983707,8,0.6931471805599453,3.0,BuiltIn,1998.0,3.0,2,420,3.0,3.0,3,4.976733742420574,4.820281565605037,0.0,0.0,0.0,0.0,0.0,Missing,Missing,0.0,7,2006,WD,Abnorml,12.460718739865236,8.133000218583613,7.724888439323074,4.820281565605037,2.5,1,1,1,0,0,0,1
404,405,60,RL,4.189654742026425,9.24619002486988,Pave,0.0,1.0986122886681098,4,4,Inside,3,Gilbert,Norm,Norm,1Fam,2Story,6,1.791759469228055,1995,1996,Gable,CompShg,MetalSd,MetalSd,None,0.0,1.3862943611198906,1.3862943611198906,PConc,4.0,3.0,0.6931471805599453,1.0,0.0,0.6931471805599453,0.0,6.693323668269949,806,GasA,4,Y,SBrkr,6.693323668269949,6.642486801367256,0.0,7.360739903058278,0.0,0.0,2,0.6931471805599453,3,0.6931471805599453,3,2.0794415416798357,8,0.6931471805599453,3.0,BuiltIn,1995.0,3.0,2,373,3.0,3.0,3,0.0,3.713572066704308,0.0,0.0,0.0,0.0,0.0,Missing,Missing,0.0,5,2007,WD,Normal,12.031725210748633,7.774435510302958,7.360739903058278,3.713572066704308,2.5,1,1,1,0,1,0,1
405,406,20,RL,4.276666119016055,9.209540051805414,Pave,0.0,1.0986122886681098,4,4,Corner,3,Sawyer,Feedr,Norm,1Fam,1Story,4,1.6094379124341003,1976,1993,Gable,CompShg,Plywood,Plywood,None,0.0,1.3862943611198906,1.3862943611198906,CBlock,3.0,3.0,0.6931471805599453,4.0,7.018401799069201,0.6931471805599453,0.0,5.111987788356544,1281,GasA,5,Y,SBrkr,7.390798521735676,0.0,0.0,7.390798521735676,0.6931471805599453,0.0,2,0.0,3,0.6931471805599453,3,2.1972245773362196,7,0.6931471805599453,3.0,Attchd,1993.0,1.0,2,490,3.0,3.0,3,4.795790545596741,4.3694478524670215,0.0,0.0,0.0,0.0,0.0,GdWo,Missing,0.0,6,2009,WD,Normal,11.918397239722838,7.973155433444133,7.390798521735676,4.3694478524670215,3.0,1,1,1,0,1,0,1
406,407,50,RL,3.9512437185814275,9.257319373170178,Pave,0.0,0.6931471805599453,4,4,Inside,3,SWISU,Norm,Norm,1Fam,1.5Fin,6,1.791759469228055,1936,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,1.3862943611198906,1.3862943611198906,BrkTil,3.0,3.0,0.6931471805599453,1.0,0.0,0.6931471805599453,0.0,6.970730078143525,1064,GasA,5,Y,FuseA,7.062191632286556,0.0,6.161207321695077,7.402451520818244,0.0,0.0,1,0.0,3,0.6931471805599453,3,1.9459101490553132,3,0.0,0.0,Detchd,1936.0,1.0,1,240,3.0,3.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Missing,Missing,0.0,3,2008,WD,Normal,11.652696102959753,7.902487437162855,7.062191632286556,0.0,1.0,1,1,0,0,1,0,1
407,408,70,RL,4.1588830833596715,9.653550746326605,Pave,0.0,0.6931471805599453,4,4,Inside,3,Crawfor,Norm,Norm,1Fam,2Story,6,2.0794415416798357,1915,1976,Gable,CompShg,Wd Sdng,Plywood,None,0.0,1.3862943611198906,1.3862943611198906,BrkTil,4.0,3.0,0.6931471805599453,1.0,0.0,0.6931471805599453,0.0,6.734591659972948,840,GasA,5,Y,SBrkr,6.734591659972948,6.734591659972948,0.0,7.427144133408616,0.0,0.0,2,0.0,4,0.6931471805599453,3,2.1972245773362196,8,0.0,0.0,Attchd,1960.0,1.0,1,308,3.0,3.0,3,0.0,0.0,5.081404364984463,0.0,0.0,0.0,0.0,Missing,Missing,0.0,3,2008,WD,Normal,12.083910661257521,7.83241092718792,7.427144133408616,5.081404364984463,2.0,1,1,1,0,1,0,1
408,409,60,RL,4.700480365792417,9.557823197546,Pave,0.0,0.6931471805599453,4,4,Corner,3,NridgHt,Norm,Norm,1Fam,2Story,7,1.791759469228055,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,5.860786223465865,1.6094379124341003,1.3862943611198906,PConc,5.0,4.0,0.6931471805599453,1.0,0.0,0.6931471805599453,0.0,6.96979066990159,1063,GasA,5,Y,SBrkr,6.977281341630747,7.004881989712859,0.0,7.6838639802564295,0.0,0.0,2,0.6931471805599453,3,0.6931471805599453,4,2.302585092994046,8,0.6931471805599453,4.0,Attchd,2006.0,2.0,3,947,3.0,3.0,3,5.262690188904886,4.143134726391533,0.0,0.0,0.0,0.0,0.0,Missing,Missing,0.0,8,2007,New,Partial,12.54254845357358,8.082093278178382,7.6838639802564295,4.143134726391533,2.5,1,1,1,0,0,1,0
409,410,60,FV,4.454347296253507,9.287394001418473,Pave,0.0,0.6931471805599453,4,4,Inside,3,Somerst,Norm,Norm,1Fam,2Story,8,1.791759469228055,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,4.61512051684126,1.6094379124341003,1.3862943611198906,PConc,5.0,3.0,0.6931471805599453,6.0,6.672032945461067,0.6931471805599453,0.0,5.5053315359323625,1034,GasA,5,Y,SBrkr,6.957497370876951,6.9363427358340495,0.0,7.639642287858013,0.6931471805599453,0.0,2,0.6931471805599453,3,0.6931471805599453,5,2.1972245773362196,8,0.6931471805599453,4.0,Attchd,2008.0,3.0,3,836,3.0,3.0,3,0.0,4.634728988229636,0.0,0.0,0.0,0.0,0.0,Missing,Missing,0.0,4,2008,New,Partial,12.73596827534975,8.043342170441608,7.639642287858013,4.634728988229636,3.5,1,1,1,0,1,1,0
410,411,20,RL,4.23410650459726,9.166597449028265,Pave,0.0,0.6931471805599453,4,4,Inside,3,Edwards,Norm,Norm,1Fam,1Story,5,1.3862943611198906,1958,1958,Gable,CompShg,BrkComm,Brk Cmn,None,0.0,1.3862943611198906,1.0986122886681098,CBlock,3.0,2.0,0.6931471805599453,1.0,0.0,0.6931471805599453,0.0,7.152268856032539,1276,GasA,3,Y,FuseA,7.152268856032539,0.0,0.0,7.152268856032539,0.0,0.0,1,0.0,3,0.6931471805599453,3,1.791759469228055,5,0.0,0.0,Attchd,1958.0,1.0,1,350,3.0,3.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Missing,Missing,0.0,6,2009,COD,Abnorml,11.002116507732017,7.845024417241484,7.152268856032539,0.0,1.0,1,1,0,0,0,0,1
411,412,190,RL,4.61512051684126,10.453081864230466,Pave,0.0,0.6931471805599453,3,4,Inside,3,Gilbert,Norm,Norm,2fmCon,1Story,5,1.791759469228055,1955,1955,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,1.3862943611198906,1.3862943611198906,CBlock,3.0,3.0,1.0986122886681098,3.0,6.963189985870238,0.6931471805599453,0.0,0.0,1056,GasA,3,N,SBrkr,6.963189985870238,0.0,0.0,6.963189985870238,0.6931471805599453,0.0,1,0.0,3,0.6931471805599453,3,1.791759469228055,8,0.0,0.0,Attchd,1955.0,3.0,2,572,3.0,3.0,3,5.579729825986222,0.0,0.0,0.0,0.0,0.0,0.0,Missing,Missing,0.0,1,2006,WD,Normal,11.884495917930655,7.655864017616056,6.963189985870238,0.0,2.0,1,1,0,0,0,0,1
412,413,20,FV,4.310799125385514,8.390268497842571,Pave,0.0,1.3862943611198906,4,4,Inside,3,Somerst,Norm,Norm,1Fam,1Story,7,1.791759469228055,2009,2009,Gable,CompShg,MetalSd,MetalSd,Stone,6.07073772800249,1.791759469228055,1.3862943611198906,PConc,5.0,3.0,1.3862943611198906,6.0,6.361302477572996,0.6931471805599453,0.0,6.794586580876499,1470,GasA,5,Y,SBrkr,7.2991214627108,0.0,0.0,7.2991214627108,0.6931471805599453,0.0,2,0.6931471805599453,2,0.6931471805599453,4,2.0794415416798357,8,0.6931471805599453,4.0,Attchd,2009.0,3.0,2,484,3.0,3.0,3,0.0,4.976733742420574,0.0,0.0,0.0,0.0,0.0,Missing,Missing,0.0,6,2010,New,Partial,12.310437165348775,7.989221408815276,7.2991214627108,4.976733742420574,3.5,1,1,1,0,0,1,0
413,414,30,RM,4.04305126783455,9.10063710688422,Pave,0.6931471805599453,0.6931471805599453,4,4,Inside,3,OldTown,Artery,Norm,1Fam,1Story,5,1.9459101490553132,1927,1950,Gable,CompShg,WdShing,Wd Shng,None,0.0,1.3862943611198906,1.3862943611198906,CBlock,3.0,3.0,0.6931471805599453,1.0,0.0,0.6931471805599453,0.0,6.9167150203536085,1008,GasA,4,Y,FuseA,6.9363427358340495,0.0,0.0,6.9363427358340495,0.0,0.0,1,0.0,2,0.6931471805599453,3,1.791759469228055,8,0.6931471805599453,4.0,Detchd,1927.0,1.0,2,360,3.0,3.0,3,0.0,0.0,4.875197323201151,0.0,0.0,0.0,0.0,Missing,Missing,0.0,3,2010,WD,Normal,11.652696102959753,7.619233416226805,6.9363427358340495,4.875197323201151,1.0,1,1,1,0,1,0,1
414,415,60,RL,4.0943445622221,9.326254996572539,Pave,0.0,1.3862943611198906,4,4,CulDSac,3,SawyerW,Norm,Norm,1Fam,2Story,7,1.791759469228055,1993,1993,Gable,CompShg,VinylSd,VinylSd,None,0.0,1.6094379124341003,1.3862943611198906,PConc,4.0,3.0,0.6931471805599453,4.0,3.9318256327243257,1.9459101490553132,6.2766434893416445,6.214608098422191,1080,GasA,5,Y,SBrkr,6.985641817639208,6.925595197110468,0.0,7.6487397889562425,0.0,0.6931471805599453,2,0.6931471805599453,3,0.6931471805599453,4,2.302585092994046,8,0.6931471805599453,3.0,Attchd,1993.0,1.0,3,678,3.0,3.0,3,5.2832037287379885,5.236441962829949,0.0,0.0,0.0,0.0,0.0,Missing,Missing,0.0,12,2008,WD,Normal,12.337105293891872,8.064007347096661,7.6487397889562425,5.236441962829949,3.0,1,1,1,0,0,0,1
415,416,20,RL,4.30406509320417,9.093806555720231,Pave,0.0,1.0986122886681098,4,4,Inside,3,Gilbert,Norm,Norm,1Fam,1Story,7,1.791759469228055,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,1.6094379124341003,1.3862943611198906,PConc,4.0,3.0,1.3862943611198906,6.0,3.2188758248682006,0.6931471805599453,0.0,7.183111701743281,1340,GasA,5,Y,SBrkr,7.201170883281678,0.0,0.0,7.201170883281678,0.0,0.0,2,0.0,3,0.6931471805599453,4,1.9459101490553132,8,0.0,0.0,Attchd,2007.0,3.0,2,396,3.0,3.0,3,4.61512051684126,3.4339872044851463,0.0,0.0,0.0,0.0,0.0,Missing,Missing,0.0,8,2007,New,Partial,12.106997888588934,7.893945138235959,7.201170883281678,3.4339872044851463,2.0,1,1,1,0,0,1,0
416,417,60,RL,4.31748811353631,8.967631665167133,Pave,0.0,0.6931471805599453,4,4,Inside,3,Sawyer,Norm,Norm,1Fam,2Story,6,2.0794415416798357,1978,1978,Hip,CompShg,HdBoard,HdBoard,BrkFace,5.318119993844216,1.3862943611198906,1.3862943611198906,CBlock,3.0,3.0,0.6931471805599453,5.0,5.3471075307174685,0.6931471805599453,0.0,6.139884552226255,672,GasA,3,Y,SBrkr,6.511745329644728,6.591673732008658,0.0,7.244941546337007,0.0,0.0,1,0.6931471805599453,3,0.6931471805599453,3,1.9459101490553132,8,0.6931471805599453,3.0,Attchd,1978.0,3.0,2,440,3.0,3.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Missing,Missing,0.0,3,2006,WD,Normal,11.915058360753719,7.636752112435779,7.244941546337007,0.0,1.5,1,1,0,0,0,0,1
417,418,70,RL,4.465908118654584,10.017753298664472,Pave,0.0,1.0986122886681098,4,4,Inside,3,Crawfor,Feedr,Norm,1Fam,2Story,6,1.9459101490553132,1918,1950,Hip,CompShg,Wd Sdng,Stucco,None,0.0,1.3862943611198906,1.3862943611198906,BrkTil,4.0,3.0,0.6931471805599453,4.0,7.029087564149662,0.6931471805599453,0.0,5.493061443340548,1370,GasW,3,N,FuseA,7.223295679562314,7.134890851565884,0.0,7.872836175025724,0.6931471805599453,0.0,2,0.6931471805599453,4,0.6931471805599453,3,2.3978952727983707,8,0.6931471805599453,4.0,Detchd,1918.0,1.0,3,864,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Missing,Missing,0.0,11,2007,WD,Normal,12.384223015005313,8.292798858200374,7.872836175025724,0.0,3.5,1,1,0,0,1,0,1
418,419,50,RL,4.110873864173311,9.007121989469242,Pave,0.0,0.6931471805599453,4,4,Inside,3,Edwards,Norm,Norm,1Fam,1.5Fin,5,1.9459101490553132,1940,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,1.3862943611198906,1.3862943611198906,BrkTil,3.0,3.0,0.6931471805599453,5.0,5.746203190540153,0.6931471805599453,0.0,6.09807428216624,756,GasA,2,N,FuseF,6.6293632534374485,5.937536205082426,0.0,7.034387929915503,0.6931471805599453,0.0,1,0.6931471805599453,3,0.6931471805599453,3,2.0794415416798357,8,0.0,0.0,Detchd,1940.0,1.0,1,240,3.0,3.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Missing,Missing,0.0,4,2007,WD,AdjLand,11.744045122410057,7.544861068658458,7.034387929915503,0.0,2.5,1,1,0,0,1,0,1
419,420,20,RL,4.189654742026425,9.042040056544483,Pave,0.0,0.6931471805599453,4,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,1.9459101490553132,1968,1968,Gable,CompShg,VinylSd,VinylSd,None,0.0,1.3862943611198906,1.3862943611198906,CBlock,3.0,3.0,0.6931471805599453,4.0,6.654152520183219,0.6931471805599453,0.0,5.641907070938114,1056,GasA,5,Y,SBrkr,6.963189985870238,0.0,0.0,6.963189985870238,0.6931471805599453,0.0,1,0.0,3,0.6931471805599453,3,1.9459101490553132,8,0.6931471805599453,2.0,Attchd,1968.0,1.0,1,304,3.0,3.0,3,0.0,4.454347296253507,5.220355825078324,0.0,0.0,0.0,0.0,Missing,Missing,0.0,7,2010,WD,Normal,11.863589378812122,7.655864017616056,6.963189985870238,5.598421958998375,2.0,1,1,1,0,0,0,1
420,421,90,RM,4.3694478524670215,8.862341963516347,Pave,0.0,0.6931471805599453,4,4,Inside,3,Mitchel,Norm,Norm,Duplex,SFoyer,7,1.791759469228055,1997,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,5.303304908059076,1.3862943611198906,1.6094379124341003,PConc,4.0,4.0,1.6094379124341003,6.0,7.177782416195197,0.6931471805599453,0.0,3.58351893845611,1344,GasA,5,Y,SBrkr,7.20414929203594,0.0,0.0,7.20414929203594,1.0986122886681098,0.0,2,0.0,2,1.0986122886681098,3,2.1972245773362196,8,0.0,0.0,Attchd,1997.0,3.0,4,784,3.0,3.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Missing,Missing,0.0,11,2008,WD,Alloca,12.237091546357338,7.896924656268864,7.20414929203594,0.0,4.0,1,1,0,0,1,0,1
421,422,20,RL,4.394449154672439,9.719324300862802,Pave,0.0,1.0986122886681098,4,4,FR2,3,NWAmes,Norm,Norm,1Fam,1Story,6,2.0794415416798357,1977,2000,Gable,CompShg,CemntBd,CmentBd,Stone,4.844187086458591,1.6094379124341003,1.3862943611198906,CBlock,4.0,3.0,0.6931471805599453,5.0,7.1284959456800365,0.6931471805599453,0.0,5.877735781779639,1602,GasA,4,Y,SBrkr,7.3796321526095525,0.0,0.0,7.3796321526095525,0.0,0.6931471805599453,2,0.0,3,0.6931471805599453,4,2.1972245773362196,8,0.6931471805599453,3.0,Attchd,1977.0,3.0,2,529,3.0,3.0,3,5.484796933490655,0.0,0.0,0.0,0.0,0.0,0.0,Missing,Missing,0.0,6,2009,WD,Normal,12.278397958261774,8.07246736935477,7.3796321526095525,0.0,2.5,1,1,0,0,1,0,1
422,423,20,RL,4.61512051684126,9.987415012471414,Pave,0.0,0.6931471805599453,2,4,Inside,2,Mitchel,Artery,Norm,1Fam,1Story,5,1.791759469228055,1954,1954,Hip,CompShg,HdBoard,HdBoard,None,0.0,1.3862943611198906,1.3862943611198906,CBlock,3.0,3.0,0.6931471805599453,1.0,0.0,0.6931471805599453,0.0,6.8966943316227125,988,GasA,5,Y,FuseA,6.8966943316227125,0.0,0.0,6.8966943316227125,0.0,0.0,1,0.0,2,0.6931471805599453,3,1.6094379124341003,8,0.0,0.0,Attchd,1954.0,2.0,2,520,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Missing,Missing,0.0,2,2008,WD,Normal,11.635151947212842,7.589335823170617,6.8966943316227125,0.0,1.0,1,1,0,0,0,0,1
423,424,60,RL,4.394449154672439,9.127067452782361,Pave,0.0,0.6931471805599453,4,4,Inside,3,NoRidge,Norm,Norm,1Fam,2Story,8,1.791759469228055,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,6.161207321695077,1.6094379124341003,1.3862943611198906,PConc,4.0,3.0,0.6931471805599453,6.0,6.894670039433482,0.6931471805599453,0.0,6.184148890937483,1470,GasA,4,Y,SBrkr,7.293697720601438,7.057036981697891,0.0,7.875119281040293,0.6931471805599453,0.0,2,0.6931471805599453,4,0.6931471805599453,4,2.1972245773362196,8,0.6931471805599453,3.0,Attchd,1998.0,3.0,3,696,3.0,3.0,3,0.0,4.204692619390966,0.0,0.0,0.0,0.0,0.0,Missing,Missing,0.0,6,2008,WD,Normal,12.660331092405906,8.31898612539206,7.875119281040293,4.204692619390966,3.5,1,1,1,0,0,0,1
424,425,20,RL,4.290459441148391,9.105090961257085,Pave,0.0,0.6931471805599453,4,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,6,1.791759469228055,1956,1956,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,4.31748811353631,1.3862943611198906,1.3862943611198906,CBlock,4.0,3.0,0.6931471805599453,2.0,6.424869023905388,0.6931471805599453,0.0,6.364750756851911,1196,GasA,4,Y,FuseA,7.087573705557973,0.0,0.0,7.087573705557973,0.6931471805599453,0.0,1,0.0,2,0.6931471805599453,3,1.9459101490553132,8,0.6931471805599453,4.0,Attchd,1956.0,2.0,1,297,3.0,3.0,3,0.0,3.8066624897703196,0.0,0.0,0.0,0.0,0.0,Missing,Missing,0.0,5,2008,WD,Normal,11.842236406331555,7.780303087908373,7.087573705557973,3.8066624897703196,2.0,1,1,1,0,0,0,1
425,426,60,RM,4.110873864173311,8.12533508671429,Pave,0.6931471805599453,0.6931471805599453,2,4,Inside,3,OldTown,Norm,Norm,1Fam,2Story,7,2.1972245773362196,1946,1992,Gable,CompShg,HdBoard,HdBoard,None,0.0,1.3862943611198906,1.6094379124341003,CBlock,3.0,3.0,0.6931471805599453,1.0,0.0,0.6931471805599453,0.0,6.480044561926653,651,GasA,4,Y,SBrkr,6.56244409369372,6.52649485957079,0.0,7.237059026124737,0.0,0.0,1,0.6931471805599453,3,0.6931471805599453,3,1.9459101490553132,8,1.0986122886681098,4.0,Detchd,1947.0,1.0,1,240,3.0,3.0,2,0.0,0.0,4.844187086458591,0.0,0.0,0.0,0.0,Missing,Missing,0.0,9,2009,WD,Normal,11.813037464800539,7.621195162809845,7.237059026124737,4.844187086458591,1.5,1,1,1,0,1,0,1
426,427,80,RL,4.212127597878484,9.45727857185611,Pave,0.0,0.6931471805599453,1,4,Inside,2,SawyerW,Norm,Norm,1Fam,SLvl,7,1.791759469228055,1989,1989,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,4.983606621708336,1.6094379124341003,1.3862943611198906,PConc,4.0,3.0,1.6094379124341003,6.0,7.325807502595773,0.6931471805599453,0.0,0.0,1518,GasA,4,Y,SBrkr,7.405495663199472,0.0,0.0,7.405495663199472,0.6931471805599453,0.6931471805599453,2,0.0,2,0.6931471805599453,4,1.791759469228055,8,0.6931471805599453,3.0,Attchd,1989.0,3.0,2,569,3.0,3.0,3,4.394449154672439,0.0,0.0,0.0,5.983936280687191,0.0,0.0,Missing,Missing,0.0,8,2009,WD,Normal,12.524530013005734,8.059276223305648,7.405495663199472,5.983936280687191,3.5,1,1,1,0,0,0,1
427,428,20,RL,4.356708826689592,9.058819564334941,Pave,0.0,1.0986122886681098,4,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,4,1.9459101490553132,1957,1957,Hip,CompShg,MetalSd,MetalSd,None,0.0,1.3862943611198906,1.3862943611198906,CBlock,3.0,3.0,0.6931471805599453,3.0,5.666426688112432,0.6931471805599453,0.0,6.429719478039138,907,GasA,5,Y,SBrkr,6.811244378601294,0.0,0.0,6.811244378601294,0.0,0.0,1,0.0,3,0.6931471805599453,3,1.791759469228055,8,0.0,0.0,Detchd,1964.0,1.0,1,352,3.0,3.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Missing,Missing,0.0,7,2008,WD,Normal,11.599185726610004,7.503840746698951,6.811244378601294,0.0,1.0,1,1,0,0,0,0,1
428,429,20,RL,4.174387269895637,8.81922185757494,Pave,0.0,0.6931471805599453,4,4,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,7,1.791759469228055,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,4.6913478822291435,1.6094379124341003,1.3862943611198906,PConc,4.0,3.0,0.6931471805599453,6.0,6.499787040655854,0.6931471805599453,0.0,6.300785794663244,1208,GasA,5,Y,SBrkr,7.097548850614793,0.0,0.0,7.097548850614793,0.6931471805599453,0.0,2,0.0,2,0.6931471805599453,4,1.9459101490553132,8,0.0,0.0,Attchd,2007.0,2.0,2,628,3.0,3.0,3,4.663439094112067,4.007333185232471,0.0,0.0,0.0,0.0,0.0,Missing,Missing,0.0,9,2007,New,Partial,12.182809136284991,7.790282380703483,7.097548850614793,4.007333185232471,3.0,1,1,1,0,0,1,0
